CST 2026-07-17 20:03:48.932     0     0 I I00000/HiLog: ========Zeroth log of type: init
CST 2026-07-17 20:05:53.854  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:1] get none existing session.
CST 2026-07-17 20:05:53.854  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:2] get none existing session.
CST 2026-07-17 20:05:53.854  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:2] get none existing session.
CST 2026-07-17 20:05:53.855  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] no exist container session match the info to be found.
CST 2026-07-17 20:05:53.855  2205  2205 E A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:1] invalid persistentId
CST 2026-07-17 20:05:53.855  2205  2205 E A0420a/WMSLife: [a92ab11aa1cd65a, 306ab58, c18c2f] error items in container session.
CST 2026-07-17 20:05:53.855  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:1] get none existing session.
CST 2026-07-17 20:05:53.855  2205  2205 E A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:2] invalid persistentId
CST 2026-07-17 20:05:53.855  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:2] get none existing session.
CST 2026-07-17 20:05:53.855  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] no exist container session match the info to be found.
CST 2026-07-17 20:05:53.855  2205  2205 W A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: onStartSceneFromOther cardId empty isStartCard=false
CST 2026-07-17 20:05:53.855  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] [id:31][screenId:0]requestSceneSession, callerPersistentId:0, needLinkCaller:true
CST 2026-07-17 20:05:53.855  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] find sceneSession from other screen
CST 2026-07-17 20:05:53.855  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:1] get none existing session.
CST 2026-07-17 20:05:53.855  2205  2205 E A0420a/WMSLife: [a92ab11aa1cd65a, 306ab58, c18c2f] error items in container session.
CST 2026-07-17 20:05:53.856  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:1] get none existing session.
CST 2026-07-17 20:05:53.856  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:2] get none existing session.
CST 2026-07-17 20:05:53.856  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:2] get none existing session.
CST 2026-07-17 20:05:53.856  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] no exist container session match the info to be found.
CST 2026-07-17 20:05:53.856  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSSM: popSceneFromOtherScreen toScreen: 0, needBackground: trueneedRefreshFocus: true, needUpdateScreenId: true,persistentId:31
CST 2026-07-17 20:05:53.856  2205  2205 E A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] [SCBMission]SCBSceneMissionManager: findMainSessionGlobalById error, not exist.
CST 2026-07-17 20:05:53.856  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] [SCBMission]SCBSceneMissionManager: popSceneFromOtherScreenByPersistentId not found target session
CST 2026-07-17 20:05:53.856  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSSM: isProjectionBundleName bundleName = cn.alfadb.netbird.e3vpnb, screenId = 0
CST 2026-07-17 20:05:53.856  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] requestSceneSession using exist persistentId: 31
CST 2026-07-17 20:05:53.856  2205  2205 W A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: getSceneSessionByPersistentId find nothing, id 31
CST 2026-07-17 20:05:53.856  2205  2205 W A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] [id:31][sceneInfo:cn.alfadb.netbird.e3vpnb/entry/EntryAbility/0][screenId:0]request New SceneSession.
CST 2026-07-17 20:05:53.856  2205  2205 W A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] [SCBMission]SCBSceneMissionManager: getTargetAppCountOldestSceneSession:session is new.
CST 2026-07-17 20:05:53.856  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] set isAbilityHook false
CST 2026-07-17 20:05:53.856  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSSM: isAncoApplication bundleName: cn.alfadb.netbird.e3vpnb, isAnco: false
CST 2026-07-17 20:05:53.856  2205  2205 I A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBCategoryResourceManager: getPageConfig cn.alfadb.netbird.e3vpnb config len:0
CST 2026-07-17 20:05:53.856  2205  2205 I A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBLogicalDeviceResourceManager: [getLogicalDeviceConfigByBundleName] bundleName:cn.alfadb.netbird.e3vpnb, config:{}
CST 2026-07-17 20:05:53.857  2205  2205 I A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBCategoryResourceManager: [getArkUIAndWebConfig] app:cn.alfadb.netbird.e3vpnb, config length:65
CST 2026-07-17 20:05:53.857  2205  2205 I A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBCategoryResourceManager: [getAppCombinedCompatibleConfig] app:cn.alfadb.netbird.e3vpnb, logicalDeviceConfig lenth: 2, arkUIAndWebConfig length:65
CST 2026-07-17 20:05:53.857  2205  2205 I A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBCategoryResourceManager: [getAppCombinedCompatibleConfig] app:cn.alfadb.netbird.e3vpnb, combinedCompatibleConfig length:82
CST 2026-07-17 20:05:53.857  2205  2205 I C04202/WMSMain: [a92ab11aa1cd65a, 306ab58, c18c2f] OnRequestSceneSession: [cn.alfadb.netbird.e3vpnb, entry, EntryAbility], sceneType: 1, errCode=0
CST 2026-07-17 20:05:53.857  2205  2275 I C0420a/WMSLife: [a92ab11aa1cd65a, 18aee8, 306ab58] GetSceneSessionBySessionInfo: get exist session persistentId: 31
CST 2026-07-17 20:05:53.857  2205  2275 I C04201/DMS: [a92ab11aa1cd65a, 18aee8, 306ab58] Notify ability EntryAbility bundle cn.alfadb.netbird.e3vpnb update toScreen id: 0
CST 2026-07-17 20:05:53.857  2205  2275 E C0420a/WMSLife: [a92ab11aa1cd65a, 18aee8, 306ab58] UpdateAbilityHookState: sceneSession is null or isAbilityHook is false
CST 2026-07-17 20:05:53.857  2205  2205 I C0420a/WMSLife: [a92ab11aa1cd65a, 306ab58, c18c2f] JsSceneSession: created, id:31
CST 2026-07-17 20:05:53.857  2205  2205 I C04206/WMSSystem: [a92ab11aa1cd65a, 306ab58, c18c2f] CreateFbTemplateInfo: template 0
CST 2026-07-17 20:05:53.858  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] [id:31][sceneInfo:cn.alfadb.netbird.e3vpnb/entry/EntryAbility/0][screenId:0]requestSceneSession suceess, udpate persistentId from 31 to 31, udpate appInstanceKey from  to 
CST 2026-07-17 20:05:53.858  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] getSingleHandCompatibleModeConfig
CST 2026-07-17 20:05:53.858  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSSM: isAncoApplication bundleName: cn.alfadb.netbird.e3vpnb, isAnco: false
CST 2026-07-17 20:05:53.859  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] ContainerSessionInitBasicStrategy: Initialize the basic data state and mission management data status of the sceneSession.
CST 2026-07-17 20:05:53.859  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSceneSession: SCBSceneSession registerData category:0.
CST 2026-07-17 20:05:53.859  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSceneSession: SCBSceneSession registerData category:1.
CST 2026-07-17 20:05:53.859  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSceneSession: SCBSceneSession registerState category:0.
CST 2026-07-17 20:05:53.859  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSSM: isAncoApplication bundleName: cn.alfadb.netbird.e3vpnb, isAnco: false
CST 2026-07-17 20:05:53.859  2205  2205 I C0421c/WMSCompat: [a92ab11aa1cd65a, 306ab58, c18c2f] SetIsPcAppInPad: enable: 0
CST 2026-07-17 20:05:53.859  2205  2205 I A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBCategoryResourceManager: isSpecificSystemBarInvisible bundleName: cn.alfadb.netbird.e3vpnb isSpecificSystemBarInvisible: false
CST 2026-07-17 20:05:53.859  2205  2205 I A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBCategoryResourceManager: isOrientationLandscape bundleName: cn.alfadb.netbird.e3vpnb isOrientationLandscape: false
CST 2026-07-17 20:05:53.859  2205  2205 E A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBCategoryResourceManager: isLayoutFullScreen is not pcMode
CST 2026-07-17 20:05:53.859  2205  2275 I C04200/WMS: [a92ab11aa1cd65a, 338d7ef, 306ab58] SetDefaultRequestedOrientation id: 31 defaultRequestedOrientation: 0
CST 2026-07-17 20:05:53.859  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSceneSession: requestOrientation: 0 queryKey: cn.alfadb.netbird.e3vpnbentryEntryAbility
CST 2026-07-17 20:05:53.859  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSceneSession: getSupportWindowModes: bundleName: cn.alfadb.netbird.e3vpnb supportWindowModes [0,1,2]queryKey:cn.alfadb.netbird.e3vpnbentryEntryAbility
CST 2026-07-17 20:05:53.860  2205  2205 I C04203/WMSSub: [a92ab11aa1cd65a, 306ab58, c18c2f] RegisterCreateSubSessionListener: id: 31
CST 2026-07-17 20:05:53.860  2205  2205 I C0420a/WMSLife: [a92ab11aa1cd65a, 306ab58, c18c2f] ProcessClearSubSessionRegister: success
CST 2026-07-17 20:05:53.860  2205  2275 I C0421e/WMSAnimation: [a92ab11aa1cd65a, 177f38c, 306ab58] SetTransitionAnimationCallback id: 31
CST 2026-07-17 20:05:53.860  2205  2205 I C04217/WMSAttribute: [a92ab11aa1cd65a, 306ab58, c18c2f] ProcessDefaultDensityEnabledRegister: success
CST 2026-07-17 20:05:53.860  2205  2205 I C04207/WMSFocus: [a92ab11aa1cd65a, 306ab58, c18c2f] NotifySessionFocusableChange: id: 31, focusable: 1
CST 2026-07-17 20:05:53.860  2205  2275 I C04215/WMSHierarchy: [a92ab11aa1cd65a, 15b0124, 306ab58] OnSessionTopmostChange: State: 0
CST 2026-07-17 20:05:53.860  2205  2205 I C04200/WMS: [a92ab11aa1cd65a, 306ab58, c18c2f] OnSessionTouchableChange: 1
CST 2026-07-17 20:05:53.860  2205  2275 I C04205/WMSDialog: [a92ab11aa1cd65a, 1ed0c59, 306ab58] SetClickModalWindowOutsideListener id: 31
CST 2026-07-17 20:05:53.860  2205  2275 I C04200/WMS: [a92ab11aa1cd65a, 3492c91, 306ab58] OnShowWhenLocked: 0
CST 2026-07-17 20:05:53.861  2205  2205 I C04205/WMSDialog: [a92ab11aa1cd65a, 306ab58, c18c2f] RegisterBindDialogTargetListener: Id: 31
CST 2026-07-17 20:05:53.861  2205  2205 I C0420e/WMSPiP: [a92ab11aa1cd65a, 306ab58, c18c2f] ProcessUpdatePiPTemplateInfoRegister: success
CST 2026-07-17 20:05:53.861  2205  2275 I C04202/WMSMain: [a92ab11aa1cd65a, 1ea18d5, 306ab58] SetWindowMovingCallback id: 31
CST 2026-07-17 20:05:53.861  2205  2205 I C04219/WMSDecor: [a92ab11aa1cd65a, 306ab58, c18c2f] ProcessWindowMovingRegister: success
CST 2026-07-17 20:05:53.861  2205  2205 I C04202/WMSMain: [a92ab11aa1cd65a, 306ab58, c18c2f] ProcessSessionLockStateChangeRegister: success
CST 2026-07-17 20:05:53.861  2205  2205 I C0420a/WMSLife: [a92ab11aa1cd65a, 306ab58, c18c2f] RegisterUpdateAppUseControlCallback: success
CST 2026-07-17 20:05:53.861  2205  2275 I C0420a/WMSLife: [a92ab11aa1cd65a, 1ae5268, 306ab58] UpdatePrivacyModeControlInfo: no need to update privacy mode control info
CST 2026-07-17 20:05:53.861  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] cacheNewSceneSession of id: 31, exist: false.
CST 2026-07-17 20:05:53.861  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSceneSession: create SCBSceneSessoin success, id:31.
CST 2026-07-17 20:05:53.862  2205  4275 I C04216/WMSPattern: [a92ab11aa1cd65a, 227db4, 306ab58] GetCallerSessionColorMode: bundle cn.alfadb.netbird.e3vpnb, caller 
CST 2026-07-17 20:05:53.862  2205  4275 I C04216/WMSPattern: [a92ab11aa1cd65a, 227db4, 306ab58] GetIsDarkFromConfiguration: colorMode: light
CST 2026-07-17 20:05:53.862  2205  4275 I C04216/WMSPattern: [a92ab11aa1cd65a, 227db4, 306ab58] GetIsDarkFromConfiguration: colorMode: light
CST 2026-07-17 20:05:53.862  2205  4275 I C04216/WMSPattern: [a92ab11aa1cd65a, 227db4, 306ab58] GetStartWindowColorFollowApp: follow sys: cn.alfadb.netbird.e3vpnb
CST 2026-07-17 20:05:53.862  2205  4275 W C04216/WMSPattern: [a92ab11aa1cd65a, 227db4, 306ab58] GetStartingWindowInfoFromRdb: fff2f6f8, resource:///16777217.svg, 0, , 1
CST 2026-07-17 20:05:53.862  2205  4275 I C04216/WMSPattern: [a92ab11aa1cd65a, 227db4, 306ab58] GetStartupPage: update1,0
CST 2026-07-17 20:05:53.862  2205  2205 W A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: Failed to get scene containerSession with session id: 31
CST 2026-07-17 20:05:53.862  2205  2205 I A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: postStartSceneFromOtherEvent: cn.alfadb.netbird.e3vpnb + EntryAbility
CST 2026-07-17 20:05:53.862  2205  2205 I A01a01/NC: [a92ab11aa1cd65a, 306ab58, c18c2f] DropdownPanelView: OnStartSceneFromOtherEvent. for cn.alfadb.netbird.e3vpnb isStartingByNtfItemClick
CST 2026-07-17 20:05:53.862  2205  2205 I A01a00/SYS_UI: [a92ab11aa1cd65a, 306ab58, c18c2f] ViewManagerAdapter: isViewShowing viewType 20
CST 2026-07-17 20:05:53.862  2205  2205 W A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSplitViewAnimationManager: BackAndOneSplitAnimationBreak containerSession is not availiable
CST 2026-07-17 20:05:53.863  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: GuidanceLog set unNeedKnowMore
CST 2026-07-17 20:05:53.863  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBMultiWindowUtils: CUBE GuidanceLog isNeedKnowMore false
CST 2026-07-17 20:05:53.863  2205  4275 I C04216/WMSPattern: [a92ab11aa1cd65a, 227db4, 306ab58] SetPreloadStartingWindow: svgBufferInfo 31
CST 2026-07-17 20:05:53.863  2205  4275 I C04216/WMSPattern: [a92ab11aa1cd65a, 227db4, 306ab58] PreLoadStartingWindow session 31, isSvg 1
CST 2026-07-17 20:05:53.863  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSplitManager: interruptStartSceneForSplit scenePanelState is 0 not SPLIT
CST 2026-07-17 20:05:53.863  2205  2205 W A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: Failed to get scene containerSession with session id: 31
CST 2026-07-17 20:05:53.863  2205  2205 W A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: Failed to getSessionFromFloatingScene with session id: 31
CST 2026-07-17 20:05:53.863  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: Get containerSession with id:31 from special scene list
CST 2026-07-17 20:05:53.863  2205  2205 I A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBTM: findTransitionController. bundleName: cn.alfadb.netbird.e3vpnb, overlayBundleName: undefined
CST 2026-07-17 20:05:53.863  2205  2205 W A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] PageDesktopModel: findTransitionController shortcutId empty bundleName:cn.alfadb.netbird.e3vpnb
CST 2026-07-17 20:05:53.863  2205  2205 W A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] PageDesktopModel: findTransitionController bundleName: cn.alfadb.netbird.e3vpnb, abilityName: EntryAbility, startType: 0, formCardId: undefined, cardId: undefined, extraId: undefined, appIndex: 0, shortcutId: undefined, appInstanceKey: %{public}s
CST 2026-07-17 20:05:53.863  2205  2205 W A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBTM: Find controller success ? true, findData: {"bundleName":"cn.alfadb.netbird.e3vpnb","abilityName":"EntryAbility","appIndex":0,"appIconId":"","iconRadius":0,"appIconNumber":0,"startAppType":0,"isOpenFolder":false}
CST 2026-07-17 20:05:53.863  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBFloatManager: isAtomicServiceFloatScene: notSupportAtomicServiceFloatScene
CST 2026-07-17 20:05:53.864  2205  2205 I A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] LuoShuStateManager --> getLuoShuStateInfo: report {"luoShuState":0,"scenePanelState":0,"eventType":-1,"screenInfo":{"isLandscape":false,"foldState":1},"screenId":0,"holdingHandStatus":1}
CST 2026-07-17 20:05:53.864  2205  2205 E C03f05/NAPI: [a92ab11aa1cd65a, 306ab58, c18c2f] DfxCollectStackWithDepth is not loaded in taskpool/worker.
CST 2026-07-17 20:05:53.864  2205  2205 I C03f05/NAPI: [a92ab11aa1cd65a, 306ab58, c18c2f] taskpool:: taskId 2415488330 in seqRunner 140488421640128 immediately.
CST 2026-07-17 20:05:53.864  2205  2240 I C03f05/NAPI: taskpool:: Task Perform: j71, 2415488330, runningLoop: 140487720675232
CST 2026-07-17 20:05:53.864  2205  2205 W A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: [SCBMain]onStartSceneFromOther isNewWant false. StartApp:cn.alfadb.netbird.e3vpnb
CST 2026-07-17 20:05:53.865  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] ContainerSessionInitBasicStrategy: Initialize the basic data state and mission management data status of the containerSession.
CST 2026-07-17 20:05:53.865  2205  2205 I A0420a/WMSLife: [a92ab11aa1cd65a, 306ab58, c18c2f] registerData category:0.
CST 2026-07-17 20:05:53.865  2205  2205 I A0420a/WMSLife: [a92ab11aa1cd65a, 306ab58, c18c2f] registerData category:1.
CST 2026-07-17 20:05:53.865  2205  2205 I A0420a/WMSLife: [a92ab11aa1cd65a, 306ab58, c18c2f] registerState category:1.
CST 2026-07-17 20:05:53.865  2205  2205 I A0420a/WMSLife: [a92ab11aa1cd65a, 306ab58, c18c2f] registerState category:0.
CST 2026-07-17 20:05:53.866  2205  2205 I A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSCS: set NeedRenderClip clipWidth from 0 to 1320
CST 2026-07-17 20:05:53.866  2205  2205 I A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSCS: set NeedRenderClip clipHeight from 0 to 2856
CST 2026-07-17 20:05:53.866  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSSM: isAncoApplication bundleName: cn.alfadb.netbird.e3vpnb, isAnco: false
CST 2026-07-17 20:05:53.866  2205  2205 I A04200/WMS: [a92ab11aa1cd65a, 306ab58, c18c2f] create container success: isAnco:false, EntryAbility/cn.alfadb.netbird.e3vpnb/entry/0(persistentId: 31)(containerId: 2)
CST 2026-07-17 20:05:53.867  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPM: Add scene container session, id: 2
CST 2026-07-17 20:05:53.867  2205  2205 I A01b01/HOME: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: [SCBMain]onStartSceneFromOther add new session: 2
CST 2026-07-17 20:05:53.867  2205  2205 I A01b00/SCB: [a92ab11aa1cd65a, 306ab58, c18c2f] LuoShuStateManager --> getLuoShuStateInfo: SCBSPVM {"luoShuState":0,"scenePanelState":0,"eventType":-1,"screenInfo":{"isLandscape":false,"foldState":1},"screenId":0,"holdingHandStatus":1}
CST 2026-07-17 20:05:53.867  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] [id:31][screenId:0]requestSceneSession, callerPersistentId:0, needLinkCaller:true
CST 2026-07-17 20:05:53.867  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] find sceneSession from other screen
CST 2026-07-17 20:05:53.868  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:1] get existing session from usage-total list.
CST 2026-07-17 20:05:53.868  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSSM: popSceneFromOtherScreen toScreen: 0, needBackground: trueneedRefreshFocus: true, needUpdateScreenId: true,persistentId:31
CST 2026-07-17 20:05:53.868  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] [SCBMission]SCBSceneMissionManager: popSceneFromOtherScreenByPersistentId sceneSession on targetScreen, ignored
CST 2026-07-17 20:05:53.868  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSSM: isProjectionBundleName bundleName = cn.alfadb.netbird.e3vpnb, screenId = 0
CST 2026-07-17 20:05:53.868  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] requestSceneSession using exist persistentId: 31
CST 2026-07-17 20:05:53.868  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] getSceneSessionByPersistentId from containerSessionList id: 31
CST 2026-07-17 20:05:53.868  2205  2205 I A04200/WINDOW: [a92ab11aa1cd65a, 306ab58, c18c2f] SCBSPVM: getSceneContainerSessionWithPersistentId from containerSessionList id: 31
CST 2026-07-17 20:05:53.868  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] [id:31][screenId:0]requestSceneSession, callerPersistentId:0, needLinkCaller:true
CST 2026-07-17 20:05:53.868  2205  2205 I A04223/SCBMain: [a92ab11aa1cd65a, 306ab58, c18c2f] find sceneSession from other screen
CST 2026-07-17 20:05:53.868  2205  2205 I A04222/WMSMission: [a92ab11aa1cd65a, 306ab58, c18c2f] [Screen:0][Panel:1] get existing session from usage-total list.
